date,nav,fund,proj_id
2021-11-10,10.612,K-US500X,M0257_2564
2021-11-12,10.6961,K-US500X,M0257_2564
2021-11-15,10.697,K-US500X,M0257_2564
2021-11-16,10.7367,K-US500X,M0257_2564
2021-11-17,10.713,K-US500X,M0257_2564
2021-11-18,10.7421,K-US500X,M0257_2564
2021-11-19,10.7279,K-US500X,M0257_2564
2021-11-22,10.7055,K-US500X,M0257_2564
2021-11-23,10.7243,K-US500X,M0257_2564
2021-11-24,10.7603,K-US500X,M0257_2564
2021-11-26,10.5302,K-US500X,M0257_2564
2021-11-29,10.6679,K-US500X,M0257_2564
2021-11-30,10.4631,K-US500X,M0257_2564
2021-12-01,10.34,K-US500X,M0257_2564
2021-12-02,10.5007,K-US500X,M0257_2564
2021-12-03,10.4085,K-US500X,M0257_2564
2021-12-07,10.7485,K-US500X,M0257_2564
2021-12-08,10.7694,K-US500X,M0257_2564
2021-12-09,10.6979,K-US500X,M0257_2564
2021-12-13,10.6964,K-US500X,M0257_2564
2021-12-14,10.6226,K-US500X,M0257_2564
2021-12-15,10.7836,K-US500X,M0257_2564
2021-12-16,10.6888,K-US500X,M0257_2564
2021-12-17,10.582,K-US500X,M0257_2564
2021-12-20,10.4708,K-US500X,M0257_2564
2021-12-21,10.6596,K-US500X,M0257_2564
2021-12-22,10.7673,K-US500X,M0257_2564
2021-12-23,10.8247,K-US500X,M0257_2564
2021-12-27,10.9757,K-US500X,M0257_2564
2021-12-28,10.9634,K-US500X,M0257_2564
2021-12-29,10.9745,K-US500X,M0257_2564
2021-12-30,10.9396,K-US500X,M0257_2564
2022-01-04,10.9723,K-US500X,M0257_2564
2022-01-05,10.754,K-US500X,M0257_2564
2022-01-06,10.7542,K-US500X,M0257_2564
2022-01-07,10.7157,K-US500X,M0257_2564
2022-01-10,10.6963,K-US500X,M0257_2564
2022-01-11,10.7936,K-US500X,M0257_2564
2022-01-12,10.8223,K-US500X,M0257_2564
2022-01-13,10.6725,K-US500X,M0257_2564
2022-01-14,10.6738,K-US500X,M0257_2564
2022-01-18,10.4894,K-US500X,M0257_2564
2022-01-19,10.3839,K-US500X,M0257_2564
2022-01-20,10.2649,K-US500X,M0257_2564
2022-01-21,10.0713,K-US500X,M0257_2564
2022-01-24,10.0995,K-US500X,M0257_2564
2022-01-25,9.9863,K-US500X,M0257_2564
2022-01-26,9.9627,K-US500X,M0257_2564
2022-01-27,9.9196,K-US500X,M0257_2564
2022-01-28,10.1615,K-US500X,M0257_2564
2022-01-31,10.3416,K-US500X,M0257_2564
2022-02-01,10.4065,K-US500X,M0257_2564
2022-02-02,10.5037,K-US500X,M0257_2564
2022-02-03,10.2617,K-US500X,M0257_2564
2022-02-04,10.3075,K-US500X,M0257_2564
2022-02-07,10.2743,K-US500X,M0257_2564
2022-02-08,10.3511,K-US500X,M0257_2564
2022-02-09,10.4969,K-US500X,M0257_2564
2022-02-10,10.312,K-US500X,M0257_2564
2022-02-11,10.1202,K-US500X,M0257_2564
2022-02-14,10.0862,K-US500X,M0257_2564
2022-02-15,10.2362,K-US500X,M0257_2564
2022-02-17,10.0373,K-US500X,M0257_2564
2022-02-18,9.97,K-US500X,M0257_2564
2022-02-22,9.8695,K-US500X,M0257_2564
2022-02-23,9.6957,K-US500X,M0257_2564
2022-02-24,9.8462,K-US500X,M0257_2564
2022-02-25,10.0564,K-US500X,M0257_2564
2022-02-28,10.0385,K-US500X,M0257_2564
2022-03-01,9.8861,K-US500X,M0257_2564
2022-03-02,10.061,K-US500X,M0257_2564
2022-03-03,10.0126,K-US500X,M0257_2564
2022-03-04,9.9306,K-US500X,M0257_2564
2022-03-07,9.6522,K-US500X,M0257_2564
2022-03-08,9.587,K-US500X,M0257_2564
2022-03-09,9.8391,K-US500X,M0257_2564
2022-03-10,9.799,K-US500X,M0257_2564
2022-03-11,9.6852,K-US500X,M0257_2564
2022-03-14,9.6158,K-US500X,M0257_2564
2022-03-15,9.8297,K-US500X,M0257_2564
2022-03-16,10.0424,K-US500X,M0257_2564
2022-03-17,10.1594,K-US500X,M0257_2564
2022-03-18,10.2701,K-US500X,M0257_2564
2022-03-21,10.2723,K-US500X,M0257_2564
2022-03-22,10.4043,K-US500X,M0257_2564
2022-03-23,10.2785,K-US500X,M0257_2564
2022-03-24,10.4202,K-US500X,M0257_2564
2022-03-25,10.4683,K-US500X,M0257_2564
2022-03-28,10.55,K-US500X,M0257_2564
2022-03-29,10.6812,K-US500X,M0257_2564
2022-03-30,10.6053,K-US500X,M0257_2564
2022-03-31,10.4459,K-US500X,M0257_2564
2022-04-01,10.4725,K-US500X,M0257_2564
2022-04-04,10.5639,K-US500X,M0257_2564
2022-04-05,10.4288,K-US500X,M0257_2564
2022-04-07,10.3813,K-US500X,M0257_2564
2022-04-08,10.3591,K-US500X,M0257_2564
2022-04-11,10.1803,K-US500X,M0257_2564
2022-04-12,10.1471,K-US500X,M0257_2564
2022-04-18,10.1365,K-US500X,M0257_2564
2022-04-19,10.2985,K-US500X,M0257_2564
2022-04-20,10.2922,K-US500X,M0257_2564
2022-04-21,10.1445,K-US500X,M0257_2564
2022-04-22,9.864,K-US500X,M0257_2564
2022-04-25,9.924,K-US500X,M0257_2564
2022-04-26,9.6364,K-US500X,M0257_2564
2022-04-27,9.6674,K-US500X,M0257_2564
2022-04-28,9.9167,K-US500X,M0257_2564
2022-04-29,9.535,K-US500X,M0257_2564
2022-05-03,9.6475,K-US500X,M0257_2564
2022-05-05,9.5724,K-US500X,M0257_2564
2022-05-06,9.5233,K-US500X,M0257_2564
2022-05-09,9.2194,K-US500X,M0257_2564
2022-05-10,9.2377,K-US500X,M0257_2564
2022-05-11,9.0904,K-US500X,M0257_2564
2022-05-12,9.0794,K-US500X,M0257_2564
2022-05-13,9.3039,K-US500X,M0257_2564
2022-05-17,9.4517,K-US500X,M0257_2564
2022-05-18,9.0684,K-US500X,M0257_2564
2022-05-19,9.0147,K-US500X,M0257_2564
2022-05-20,9.0142,K-US500X,M0257_2564
2022-05-23,9.1831,K-US500X,M0257_2564
2022-05-24,9.1125,K-US500X,M0257_2564
2022-05-25,9.1938,K-US500X,M0257_2564
2022-05-26,9.372,K-US500X,M0257_2564
2022-05-27,9.604,K-US500X,M0257_2564
2022-05-31,9.5487,K-US500X,M0257_2564
2022-06-01,9.4758,K-US500X,M0257_2564
2022-06-02,9.6525,K-US500X,M0257_2564
2022-06-06,9.5193,K-US500X,M0257_2564
2022-06-07,9.6107,K-US500X,M0257_2564
2022-06-08,9.5042,K-US500X,M0257_2564
2022-06-09,9.2772,K-US500X,M0257_2564
2022-06-10,9.0082,K-US500X,M0257_2564
2022-06-13,8.6647,K-US500X,M0257_2564
2022-06-14,8.6494,K-US500X,M0257_2564
2022-06-15,8.7715,K-US500X,M0257_2564
2022-06-16,8.4745,K-US500X,M0257_2564
2022-06-17,8.4902,K-US500X,M0257_2564
2022-06-21,8.7179,K-US500X,M0257_2564
2022-06-22,8.7085,K-US500X,M0257_2564
2022-06-23,8.7942,K-US500X,M0257_2564
2022-06-24,9.0729,K-US500X,M0257_2564
2022-06-27,9.0328,K-US500X,M0257_2564
2022-06-28,8.8395,K-US500X,M0257_2564
2022-06-29,8.8355,K-US500X,M0257_2564
2022-06-30,8.7643,K-US500X,M0257_2564
2022-07-01,8.8656,K-US500X,M0257_2564
2022-07-05,8.8898,K-US500X,M0257_2564
2022-07-06,8.927,K-US500X,M0257_2564
2022-07-07,9.0755,K-US500X,M0257_2564
2022-07-08,9.0703,K-US500X,M0257_2564
2022-07-11,8.9659,K-US500X,M0257_2564
2022-07-12,8.8874,K-US500X,M0257_2564
2022-07-14,8.8249,K-US500X,M0257_2564
2022-07-15,9.0016,K-US500X,M0257_2564
2022-07-18,8.9231,K-US500X,M0257_2564
2022-07-19,9.1737,K-US500X,M0257_2564
2022-07-20,9.2351,K-US500X,M0257_2564
2022-07-21,9.3469,K-US500X,M0257_2564
2022-07-22,9.2502,K-US500X,M0257_2564
2022-07-25,9.2531,K-US500X,M0257_2564
2022-07-26,9.1416,K-US500X,M0257_2564
2022-07-27,9.3957,K-US500X,M0257_2564
2022-08-01,9.6053,K-US500X,M0257_2564
2022-08-02,9.5401,K-US500X,M0257_2564
2022-08-03,9.6969,K-US500X,M0257_2564
2022-08-04,9.6791,K-US500X,M0257_2564
2022-08-05,9.646,K-US500X,M0257_2564
2022-08-08,9.6438,K-US500X,M0257_2564
2022-08-09,9.5858,K-US500X,M0257_2564
2022-08-10,9.7993,K-US500X,M0257_2564
2022-08-11,9.7871,K-US500X,M0257_2564
2022-08-15,10.0038,K-US500X,M0257_2564
2022-08-16,10.0198,K-US500X,M0257_2564
2022-08-17,9.9478,K-US500X,M0257_2564
2022-08-18,9.9814,K-US500X,M0257_2564
2022-08-19,9.8479,K-US500X,M0257_2564
2022-08-22,9.6457,K-US500X,M0257_2564
2022-08-23,9.624,K-US500X,M0257_2564
2022-08-24,9.6502,K-US500X,M0257_2564
2022-08-25,9.7863,K-US500X,M0257_2564
2022-08-26,9.4453,K-US500X,M0257_2564
2022-08-29,9.393,K-US500X,M0257_2564
2022-08-30,9.2795,K-US500X,M0257_2564
2022-08-31,9.2116,K-US500X,M0257_2564
2022-09-01,9.2468,K-US500X,M0257_2564
2022-09-02,9.1441,K-US500X,M0257_2564
2022-09-06,9.0984,K-US500X,M0257_2564
2022-09-07,9.2736,K-US500X,M0257_2564
2022-09-08,9.3292,K-US500X,M0257_2564
2022-09-09,9.481,K-US500X,M0257_2564
2022-09-12,9.5862,K-US500X,M0257_2564
2022-09-13,9.1552,K-US500X,M0257_2564
2022-09-14,9.2049,K-US500X,M0257_2564
2022-09-15,9.1018,K-US500X,M0257_2564
2022-09-16,9.0372,K-US500X,M0257_2564
2022-09-19,9.1098,K-US500X,M0257_2564
2022-09-20,8.9979,K-US500X,M0257_2564
2022-09-21,8.8389,K-US500X,M0257_2564
2022-09-22,8.7609,K-US500X,M0257_2564
2022-09-23,8.6071,K-US500X,M0257_2564
2022-09-26,8.51,K-US500X,M0257_2564
2022-09-27,8.4876,K-US500X,M0257_2564
2022-09-28,8.6671,K-US500X,M0257_2564
2022-09-29,8.4714,K-US500X,M0257_2564
2022-09-30,8.3254,K-US500X,M0257_2564
2022-10-03,8.5648,K-US500X,M0257_2564
2022-10-04,8.8272,K-US500X,M0257_2564
2022-10-05,8.7979,K-US500X,M0257_2564
2022-10-06,8.7044,K-US500X,M0257_2564
2022-10-07,8.4547,K-US500X,M0257_2564
2022-10-11,8.3352,K-US500X,M0257_2564
2022-10-12,8.3058,K-US500X,M0257_2564
2022-10-17,8.5565,K-US500X,M0257_2564
2022-10-18,8.6535,K-US500X,M0257_2564
2022-10-19,8.5936,K-US500X,M0257_2564
2022-10-20,8.5228,K-US500X,M0257_2564
2022-10-21,8.7396,K-US500X,M0257_2564
2022-10-25,8.9938,K-US500X,M0257_2564
2022-10-26,8.9093,K-US500X,M0257_2564
2022-10-27,8.8603,K-US500X,M0257_2564
2022-10-28,9.0768,K-US500X,M0257_2564
2022-10-31,9.0139,K-US500X,M0257_2564
2022-11-01,8.9739,K-US500X,M0257_2564
2022-11-02,8.7344,K-US500X,M0257_2564
2022-11-03,8.6479,K-US500X,M0257_2564
2022-11-04,8.7704,K-US500X,M0257_2564
2022-11-07,8.8457,K-US500X,M0257_2564
2022-11-08,8.8929,K-US500X,M0257_2564
2022-11-09,8.6934,K-US500X,M0257_2564
2022-11-10,9.1756,K-US500X,M0257_2564
2022-11-14,9.1428,K-US500X,M0257_2564
2022-11-15,9.2104,K-US500X,M0257_2564
2022-11-16,9.1468,K-US500X,M0257_2564
2022-11-17,9.1205,K-US500X,M0257_2564
2022-11-18,9.1654,K-US500X,M0257_2564
2022-11-21,9.1369,K-US500X,M0257_2564
2022-11-22,9.2571,K-US500X,M0257_2564
2022-11-23,9.3164,K-US500X,M0257_2564
2022-11-25,9.2983,K-US500X,M0257_2564
2022-11-28,9.1463,K-US500X,M0257_2564
2022-11-29,9.1316,K-US500X,M0257_2564
2022-11-30,9.4014,K-US500X,M0257_2564
2022-12-01,9.3866,K-US500X,M0257_2564
2022-12-02,9.3675,K-US500X,M0257_2564
2022-12-06,9.0796,K-US500X,M0257_2564
2022-12-07,9.0629,K-US500X,M0257_2564
2022-12-08,9.1255,K-US500X,M0257_2564
2022-12-09,9.061,K-US500X,M0257_2564
2022-12-13,9.2449,K-US500X,M0257_2564
2022-12-14,9.1849,K-US500X,M0257_2564
2022-12-15,8.9734,K-US500X,M0257_2564
2022-12-16,8.8663,K-US500X,M0257_2564
2022-12-19,8.7885,K-US500X,M0257_2564
2022-12-20,8.7966,K-US500X,M0257_2564
2022-12-21,8.9196,K-US500X,M0257_2564
2022-12-22,8.7995,K-US500X,M0257_2564
2022-12-23,8.8448,K-US500X,M0257_2564
2022-12-27,8.8032,K-US500X,M0257_2564
2022-12-28,8.7027,K-US500X,M0257_2564
2022-12-29,8.8437,K-US500X,M0257_2564
2022-12-30,8.8233,K-US500X,M0257_2564
2023-01-03,8.7803,K-US500X,M0257_2564
2023-01-04,8.8363,K-US500X,M0257_2564
2023-01-05,8.7387,K-US500X,M0257_2564
2023-01-06,8.9275,K-US500X,M0257_2564
2023-01-09,8.9053,K-US500X,M0257_2564
2023-01-10,8.9622,K-US500X,M0257_2564
2023-01-11,9.0641,K-US500X,M0257_2564
2023-01-12,9.0972,K-US500X,M0257_2564
2023-01-13,9.1181,K-US500X,M0257_2564
2023-01-17,9.1023,K-US500X,M0257_2564
2023-01-18,8.9658,K-US500X,M0257_2564
2023-01-19,8.9061,K-US500X,M0257_2564
2023-01-20,9.0497,K-US500X,M0257_2564
2023-01-23,9.1471,K-US500X,M0257_2564
2023-01-24,9.1408,K-US500X,M0257_2564
2023-01-25,9.1417,K-US500X,M0257_2564
2023-01-26,9.2296,K-US500X,M0257_2564
2023-01-27,9.2554,K-US500X,M0257_2564
2023-01-30,9.1422,K-US500X,M0257_2564
2023-01-31,9.2698,K-US500X,M0257_2564
2023-02-01,9.3555,K-US500X,M0257_2564
2023-02-02,9.476,K-US500X,M0257_2564
2023-02-03,9.3916,K-US500X,M0257_2564
2023-02-06,9.3523,K-US500X,M0257_2564
2023-02-07,9.4712,K-US500X,M0257_2564
2023-02-08,9.3655,K-US500X,M0257_2564
2023-02-09,9.288,K-US500X,M0257_2564
2023-02-10,9.3121,K-US500X,M0257_2564
2023-02-13,9.4202,K-US500X,M0257_2564
2023-02-14,9.414,K-US500X,M0257_2564
2023-02-15,9.4546,K-US500X,M0257_2564
2023-02-16,9.3304,K-US500X,M0257_2564
2023-02-17,9.3139,K-US500X,M0257_2564
2023-02-21,9.1315,K-US500X,M0257_2564
2023-02-22,9.1142,K-US500X,M0257_2564
2023-02-23,9.162,K-US500X,M0257_2564
2023-02-24,9.0673,K-US500X,M0257_2564
2023-02-27,9.1025,K-US500X,M0257_2564
2023-02-28,9.07,K-US500X,M0257_2564
2023-03-01,9.0271,K-US500X,M0257_2564
2023-03-02,9.0973,K-US500X,M0257_2564
2023-03-03,9.2377,K-US500X,M0257_2564
2023-03-07,9.0972,K-US500X,M0257_2564
2023-03-08,9.1286,K-US500X,M0257_2564
2023-03-09,8.9588,K-US500X,M0257_2564
2023-03-10,8.8315,K-US500X,M0257_2564
2023-03-13,8.7973,K-US500X,M0257_2564
2023-03-14,8.9288,K-US500X,M0257_2564
2023-03-15,8.8825,K-US500X,M0257_2564
2023-03-16,9.0237,K-US500X,M0257_2564
2023-03-17,8.9208,K-US500X,M0257_2564
2023-03-20,8.993,K-US500X,M0257_2564
2023-03-21,9.1157,K-US500X,M0257_2564
2023-03-22,8.9688,K-US500X,M0257_2564
2023-03-23,8.9739,K-US500X,M0257_2564
2023-03-24,9.0264,K-US500X,M0257_2564
2023-03-27,9.0489,K-US500X,M0257_2564
2023-03-28,9.0306,K-US500X,M0257_2564
2023-03-29,9.1541,K-US500X,M0257_2564
2023-03-30,9.2033,K-US500X,M0257_2564
2023-03-31,9.3261,K-US500X,M0257_2564
2023-04-03,9.3659,K-US500X,M0257_2564
2023-04-04,9.3106,K-US500X,M0257_2564
2023-04-05,9.2759,K-US500X,M0257_2564
2023-04-10,9.3296,K-US500X,M0257_2564
2023-04-11,9.3268,K-US500X,M0257_2564
2023-04-12,9.2923,K-US500X,M0257_2564
2023-04-17,9.4237,K-US500X,M0257_2564
2023-04-18,9.4243,K-US500X,M0257_2564
2023-04-19,9.4301,K-US500X,M0257_2564
2023-04-20,9.3743,K-US500X,M0257_2564
2023-04-21,9.3774,K-US500X,M0257_2564
2023-04-24,9.3902,K-US500X,M0257_2564
2023-04-25,9.2398,K-US500X,M0257_2564
2023-04-26,9.1979,K-US500X,M0257_2564
2023-04-27,9.3735,K-US500X,M0257_2564
2023-04-28,9.4495,K-US500X,M0257_2564
2023-05-02,9.3375,K-US500X,M0257_2564
2023-05-03,9.2651,K-US500X,M0257_2564
2023-05-08,9.3604,K-US500X,M0257_2564
2023-05-09,9.3189,K-US500X,M0257_2564
2023-05-10,9.3557,K-US500X,M0257_2564
2023-05-11,9.3373,K-US500X,M0257_2564
2023-05-12,9.3298,K-US500X,M0257_2564
2023-05-15,9.3548,K-US500X,M0257_2564
2023-05-16,9.2959,K-US500X,M0257_2564
2023-05-17,9.4127,K-US500X,M0257_2564
2023-05-18,9.5037,K-US500X,M0257_2564
2023-05-19,9.4952,K-US500X,M0257_2564
2023-05-22,9.4977,K-US500X,M0257_2564
2023-05-23,9.4034,K-US500X,M0257_2564
2023-05-24,9.328,K-US500X,M0257_2564
2023-05-25,9.4161,K-US500X,M0257_2564
2023-05-26,9.5415,K-US500X,M0257_2564
2023-05-30,9.5404,K-US500X,M0257_2564
2023-05-31,9.4795,K-US500X,M0257_2564
2023-06-01,9.5755,K-US500X,M0257_2564
2023-06-02,9.7023,K-US500X,M0257_2564
2023-06-06,9.7127,K-US500X,M0257_2564
2023-06-07,9.6731,K-US500X,M0257_2564
2023-06-08,9.7293,K-US500X,M0257_2564
2023-06-09,9.737,K-US500X,M0257_2564
2023-06-12,9.8219,K-US500X,M0257_2564
2023-06-13,9.8824,K-US500X,M0257_2564
2023-06-14,9.8946,K-US500X,M0257_2564
2023-06-15,10.0201,K-US500X,M0257_2564
2023-06-16,9.9783,K-US500X,M0257_2564
2023-06-20,9.9296,K-US500X,M0257_2564
2023-06-21,9.8807,K-US500X,M0257_2564
2023-06-22,9.9208,K-US500X,M0257_2564
2023-06-23,9.8503,K-US500X,M0257_2564
2023-06-26,9.805,K-US500X,M0257_2564
2023-06-27,9.9155,K-US500X,M0257_2564
2023-06-28,9.9273,K-US500X,M0257_2564
2023-06-29,9.9693,K-US500X,M0257_2564
2023-06-30,10.0915,K-US500X,M0257_2564
2023-07-03,10.0924,K-US500X,M0257_2564
2023-07-05,10.0632,K-US500X,M0257_2564
2023-07-06,9.9854,K-US500X,M0257_2564
2023-07-07,9.9626,K-US500X,M0257_2564
2023-07-10,9.9848,K-US500X,M0257_2564
2023-07-11,10.0398,K-US500X,M0257_2564
2023-07-12,10.118,K-US500X,M0257_2564
2023-07-13,10.1875,K-US500X,M0257_2564
2023-07-14,10.1772,K-US500X,M0257_2564
2023-07-17,10.2137,K-US500X,M0257_2564
2023-07-18,10.2714,K-US500X,M0257_2564
2023-07-19,10.2812,K-US500X,M0257_2564
2023-07-20,10.215,K-US500X,M0257_2564
2023-07-21,10.2269,K-US500X,M0257_2564
2023-07-24,10.2706,K-US500X,M0257_2564
2023-07-25,10.3006,K-US500X,M0257_2564
2023-07-26,10.2934,K-US500X,M0257_2564
2023-07-27,10.2205,K-US500X,M0257_2564
2023-07-31,10.34,K-US500X,M0257_2564
2023-08-02,10.1659,K-US500X,M0257_2564
2023-08-03,10.1465,K-US500X,M0257_2564
2023-08-04,10.1025,K-US500X,M0257_2564
2023-08-07,10.1883,K-US500X,M0257_2564
2023-08-08,10.1494,K-US500X,M0257_2564
2023-08-09,10.0793,K-US500X,M0257_2564
2023-08-10,10.088,K-US500X,M0257_2564
2023-08-11,10.0801,K-US500X,M0257_2564
2023-08-15,10.0238,K-US500X,M0257_2564
2023-08-16,9.9447,K-US500X,M0257_2564
2023-08-17,9.8719,K-US500X,M0257_2564
2023-08-18,9.8686,K-US500X,M0257_2564
2023-08-21,9.9306,K-US500X,M0257_2564
2023-08-22,9.8952,K-US500X,M0257_2564
2023-08-23,10.0055,K-US500X,M0257_2564
2023-08-24,9.866,K-US500X,M0257_2564
2023-08-25,9.9415,K-US500X,M0257_2564
2023-08-28,10.007,K-US500X,M0257_2564
2023-08-29,10.1487,K-US500X,M0257_2564
2023-08-30,10.1895,K-US500X,M0257_2564
2023-08-31,10.1651,K-US500X,M0257_2564
2023-09-01,10.1859,K-US500X,M0257_2564
2023-09-05,10.1488,K-US500X,M0257_2564
2023-09-06,10.0797,K-US500X,M0257_2564
2023-09-07,10.054,K-US500X,M0257_2564
2023-09-08,10.0616,K-US500X,M0257_2564
2023-09-11,10.129,K-US500X,M0257_2564
2023-09-12,10.0751,K-US500X,M0257_2564
2023-09-13,10.0875,K-US500X,M0257_2564
2023-09-14,10.1807,K-US500X,M0257_2564
2023-09-15,10.0435,K-US500X,M0257_2564
2023-09-18,10.057,K-US500X,M0257_2564
2023-09-19,10.0404,K-US500X,M0257_2564
2023-09-20,9.9427,K-US500X,M0257_2564
2023-09-21,9.7745,K-US500X,M0257_2564
2023-09-22,9.7418,K-US500X,M0257_2564
2023-09-25,9.7811,K-US500X,M0257_2564
2023-09-26,9.6309,K-US500X,M0257_2564
2023-09-27,9.6338,K-US500X,M0257_2564
2023-09-28,9.6994,K-US500X,M0257_2564
2023-09-29,9.6668,K-US500X,M0257_2564
2023-10-02,9.6719,K-US500X,M0257_2564
2023-10-03,9.5376,K-US500X,M0257_2564
2023-10-04,9.6075,K-US500X,M0257_2564
2023-10-05,9.5995,K-US500X,M0257_2564
2023-10-06,9.7165,K-US500X,M0257_2564
2023-10-10,9.8289,K-US500X,M0257_2564
2023-10-11,9.8585,K-US500X,M0257_2564
2023-10-12,9.7921,K-US500X,M0257_2564
2023-10-16,9.844,K-US500X,M0257_2564
2023-10-17,9.8471,K-US500X,M0257_2564
2023-10-18,9.7124,K-US500X,M0257_2564
2023-10-19,9.6229,K-US500X,M0257_2564
2023-10-20,9.4993,K-US500X,M0257_2564
2023-10-24,9.5441,K-US500X,M0257_2564
2023-10-25,9.406,K-US500X,M0257_2564
2023-10-26,9.2884,K-US500X,M0257_2564
2023-10-27,9.2422,K-US500X,M0257_2564
2023-10-30,9.3489,K-US500X,M0257_2564
2023-10-31,9.4029,K-US500X,M0257_2564
2023-11-01,9.5154,K-US500X,M0257_2564
2023-11-02,9.693,K-US500X,M0257_2564
2023-11-03,9.7717,K-US500X,M0257_2564
2023-11-06,9.781,K-US500X,M0257_2564
2023-11-07,9.8102,K-US500X,M0257_2564
2023-11-08,9.8176,K-US500X,M0257_2564
2023-11-09,9.7435,K-US500X,M0257_2564
2023-11-13,9.8993,K-US500X,M0257_2564
2023-11-14,10.0993,K-US500X,M0257_2564
2023-11-15,10.096,K-US500X,M0257_2564
2023-11-16,10.1088,K-US500X,M0257_2564
2023-11-17,10.1086,K-US500X,M0257_2564
2023-11-20,10.1878,K-US500X,M0257_2564
2023-11-21,10.1651,K-US500X,M0257_2564
2023-11-22,10.205,K-US500X,M0257_2564
2023-11-24,10.2178,K-US500X,M0257_2564
2023-11-27,10.186,K-US500X,M0257_2564
2023-11-28,10.1886,K-US500X,M0257_2564
2023-11-29,10.1767,K-US500X,M0257_2564
2023-11-30,10.2229,K-US500X,M0257_2564
2023-12-01,10.2778,K-US500X,M0257_2564
2023-12-04,10.2169,K-US500X,M0257_2564
2023-12-06,10.1773,K-US500X,M0257_2564
2023-12-07,10.256,K-US500X,M0257_2564
2023-12-08,10.3017,K-US500X,M0257_2564
2023-12-12,10.4022,K-US500X,M0257_2564
2023-12-13,10.5515,K-US500X,M0257_2564
2023-12-14,10.5533,K-US500X,M0257_2564
2023-12-15,10.5284,K-US500X,M0257_2564
2023-12-18,10.5874,K-US500X,M0257_2564
2023-12-19,10.6461,K-US500X,M0257_2564
2023-12-20,10.4821,K-US500X,M0257_2564
2023-12-21,10.582,K-US500X,M0257_2564
2023-12-22,10.5927,K-US500X,M0257_2564
2023-12-26,10.631,K-US500X,M0257_2564
2023-12-27,10.6431,K-US500X,M0257_2564
2023-12-28,10.6434,K-US500X,M0257_2564
2024-01-02,10.5478,K-US500X,M0257_2564
2024-01-03,10.4657,K-US500X,M0257_2564
2024-01-04,10.4389,K-US500X,M0257_2564
2024-01-05,10.4573,K-US500X,M0257_2564
2024-01-08,10.6079,K-US500X,M0257_2564
2024-01-09,10.5925,K-US500X,M0257_2564
2024-01-10,10.6516,K-US500X,M0257_2564
2024-01-11,10.6434,K-US500X,M0257_2564
2024-01-12,10.6522,K-US500X,M0257_2564
2024-01-16,10.6185,K-US500X,M0257_2564
2024-01-17,10.5667,K-US500X,M0257_2564
2024-01-18,10.6583,K-US500X,M0257_2564
2024-01-19,10.7894,K-US500X,M0257_2564
2024-01-22,10.8157,K-US500X,M0257_2564
2024-01-23,10.847,K-US500X,M0257_2564
2024-01-24,10.856,K-US500X,M0257_2564
2024-01-25,10.9161,K-US500X,M0257_2564
2024-01-26,10.8997,K-US500X,M0257_2564
2024-01-29,10.9821,K-US500X,M0257_2564
2024-01-30,10.9657,K-US500X,M0257_2564
2024-01-31,10.7879,K-US500X,M0257_2564
2024-02-01,10.9286,K-US500X,M0257_2564
2024-02-02,11.0332,K-US500X,M0257_2564
2024-02-05,11.0163,K-US500X,M0257_2564
2024-02-06,11.0425,K-US500X,M0257_2564
2024-02-07,11.1296,K-US500X,M0257_2564
2024-02-08,11.1428,K-US500X,M0257_2564
2024-02-09,11.2079,K-US500X,M0257_2564
2024-02-12,11.1991,K-US500X,M0257_2564
2024-02-13,11.0414,K-US500X,M0257_2564
2024-02-14,11.1543,K-US500X,M0257_2564
2024-02-15,11.2291,K-US500X,M0257_2564
2024-02-16,11.1702,K-US500X,M0257_2564
2024-02-20,11.1093,K-US500X,M0257_2564
2024-02-21,11.1108,K-US500X,M0257_2564
2024-02-22,11.3386,K-US500X,M0257_2564
2024-02-23,11.358,K-US500X,M0257_2564
2024-02-27,11.3239,K-US500X,M0257_2564
2024-02-28,11.3133,K-US500X,M0257_2564
2024-02-29,11.3471,K-US500X,M0257_2564
2024-03-01,11.4576,K-US500X,M0257_2564
2024-03-04,11.4367,K-US500X,M0257_2564
2024-03-05,11.3208,K-US500X,M0257_2564
2024-03-06,11.3768,K-US500X,M0257_2564
2024-03-07,11.4849,K-US500X,M0257_2564
2024-03-08,11.4075,K-US500X,M0257_2564
2024-03-11,11.3969,K-US500X,M0257_2564
2024-03-12,11.519,K-US500X,M0257_2564
2024-03-13,11.5077,K-US500X,M0257_2564
2024-03-14,11.4795,K-US500X,M0257_2564
